E,Ne,dNe
6400.000000000004, 0.027568804626986066, 0.0016161446365906033
6450.000000000005, 0.026282703783466903, 0.0015646861311820052
6500.000000000005, 0.02506183174298837, 0.0015068313029060901
6550.000000000005, 0.023673243986814804, 0.0014584007574777998
6600.000000000005, 0.022330796633649407, 0.0013998131107601103
6650.000000000005, 0.021200864777097882, 0.0013509024790616378
6700.000000000005, 0.020052155143785926, 0.0012930212745607106
6750.000000000005, 0.018922490014900897, 0.001236129254862611
6800.000000000005, 0.017825852863069907, 0.0011817712085531735
6850.000000000005, 0.01681337904289308, 0.0011336529602876775
6900.000000000005, 0.015830901826533256, 0.0010850970972757143
6950.000000000005, 0.014792059459354927, 0.001038133319161203
7000.0000000000055, 0.013904303037780907, 0.0009894592877156515
7050.0000000000055, 0.012931396301246687, 0.0009524683744344042
