E,Ne,dNe
7100.000000000005 , 0.00011700403312359225,0.00555261678500098
7150.000000000005 , 8.62983761548523e-05,0.004936303171136285
7200.000000000005 , 6.100252181084041e-05,0.004260581116395302
7250.0000000000055 , 4.108408058435909e-05,0.003608847412228405
7300.0000000000055 , 2.6560232835106606e-05,0.0029407571563355986
7350.000000000005 , 1.6773658706661197e-05,0.00238978311224738
7400.0000000000055 , 1.03860721909252e-05,0.0018977273318064763
7450.0000000000055 , 6.947269709341473e-06,0.0014407119657147962
7500.0000000000055 , 4.999395440219893e-06,0.0011326311044591814
7550.0000000000055 , 3.540831392376388e-06,0.0009197817891938376
7600.000000000005 , 2.5357027213314776e-06,0.0007412419786719429
7650.0000000000055 , 1.8573892032976818e-06,0.0006606512969600686
7700.0000000000055 , 1.2999838093498702e-06,0.0005658578565099773
7750.0000000000055 , 8.519701073033332e-07,0.0003961749140226779
7800.000000000006 , 5.029258971351983e-07,0.00030075149402708176
7850.0000000000055 , 2.4770878553242905e-07,0.00019580763794547042
7900.0000000000055 , 8.150928317997203e-08,0.00013516101870270563
7950.0000000000055 , 5.6235825475384574e-09,6.785538793304916e-05
